7.064933	4.268823	1
7.956717	2.342815	1
2.153768	10.05328	1
7.857494	5.901721	1
10.7917 	0.1851853	1
7.096552	2.08861 	1
5.920661	3.031018	1
5.789824	7.886936	1
2.872379	7.64863 	1
6.634532	7.17348 	1
4.545863	4.229164	1
3.76589 	8.130683	1
10.9077 	0.5326762	1
7.517491	5.54246 	1
2.872816	5.897195	1
9.689548	4.863256	1
3.792832	10.48058	1
4.270664	5.790617	1
10.58481	1.192266	1
5.41055 	4.545859	1
-0.7521362	9.493705	1
5.881519	7.587522	1
-0.3707095	13.34561	1
6.751773	2.935419	1
-0.4055992	13.04927	1
5.641885	7.427682	1
5.923793	4.226789	1
5.779561	5.602925	1
6.785881	3.681665	1
7.373798	4.690385	1
7.372422	4.565548	1
11.58073	2.105702	1
3.058735	6.196789	1
4.556481	5.996342	1
8.563762	5.999871	1
5.131617	8.720562	1
6.172411	7.205171	1
4.235598	8.090245	1
3.655844	9.176473	1
6.091161	3.525332	1
8.959391	5.504587	1
4.673594	4.671098	1
-0.2951982	14.79266	1
3.424155	10.75298	1
4.211925	8.088628	1
4.549896	8.22244 	1
8.753546	4.346782	1
1.705265	12.49718	1
0.5901218	10.34264	1
6.201144	7.928824	1
5.538057	7.038391	1
4.068926	4.690768	1
4.77604 	9.410504	1
6.930099	6.627348	1
5.940409	6.03115 	1
4.355405	7.921281	1
4.303297	8.244696	1
3.368767	9.155521	1
3.335202	8.216515	1
0.7807602	8.344127	1
10.54413	3.468871	1
6.50956 	3.119766	1
5.020712	8.536487	1
5.915271	4.015681	1
4.594007	7.183964	1
-1.813114	-1.795889	-1
-4.831623	-5.027462	-1
-1.436933	-0.7858773	-1
-4.653615	0.3059614	-1
-5.783065	-4.294632	-1
-2.459487	0.5215022	-1
-3.065629	-1.942817	-1
-2.620051	-2.290623	-1
-3.33123	-0.4909088	-1
-4.186533	-1.540511	-1
-4.042057	4.27897 	-1
-4.342453	0.1540543	-1
-3.939125	-4.594377	-1
-5.048249	-4.984755	-1
-6.591086	1.607462	-1
-3.394421	0.2800608	-1
-3.676536	-8.373086	-1
-4.649299	-4.75421	-1
-4.527078	-1.797598	-1
-5.570415	2.130536	-1
-1.202024	0.1419729	-1
-2.664339	-5.124065	-1
-3.108897	-2.765173	-1
-3.57976	-0.4762244	-1
-4.282571	-4.47777	-1
-4.991952	-1.302423	-1
-2.932771	-2.064974	-1
-6.81391	1.765089	-1
0.283911	-1.6837 	-1
-2.214494	-5.348014	-1
-4.777418	1.066632	-1
-4.108906	-0.974954	-1
-6.056608	-2.405947	-1
-3.239126	0.4361091	-1
-3.595018	-0.8852785	-1
-5.577435	-4.891687	-1
-4.039572	-6.440377	-1
-5.088653	0.1624802	-1
-3.510701	1.12949 	-1
-3.27415	4.270783	-1
-2.754011	-2.560096	-1
-2.724827	1.411798	-1
-4.411845	-5.845283	-1
-6.325883	5.00301 	-1
-3.296698	-3.176177	-1
-3.64218	1.208787	-1
0.2777672	-1.191544	-1
-2.086071	-5.943788	-1
-3.088366	-2.067222	-1
-4.371366	-2.711412	-1
-3.525109	3.990175	-1
-1.958864	-1.793896	-1
-5.489527	-1.40906	-1
-3.438098	-4.559594	-1
-5.570589	-0.1032498	-1
-2.267604	1.096158	-1
-2.294237	2.99561 	-1
-6.390534	8.83471 	-1
-4.615062	-1.847055	-1
-0.214677	0.9002382	-1
-3.51703	-1.052287	-1
-5.822467	-2.865662	-1
-3.292627	-2.474743	-1
-1.878177	-2.406218	-1
-6.535995	0.5006553	-1
-4.447498	-1.951127	-1
-5.189993	-2.596801	-1
-3.396495	-8.354128	-1
-2.239144	-2.19876	-1
-4.195525	-2.505489	-1
-2.497561	-10.35871	-1
-5.194199	-1.144273	-1
-6.698091	4.69297 	-1
-6.4995 	-1.300788	-1
-5.220545	-3.096768	-1
-3.368748	-4.587874	-1
-4.892149	1.061358	-1
-4.69304	-5.087117	-1
-3.412596	-3.887031	-1
-3.4874 	4.972331	-1
-1.660304	-1.697937	-1
-3.537389	-2.857593	-1
-2.750036	-1.032149	-1
-2.745002	-0.4942247	-1
-5.145365	4.378677	-1
-5.784532	-0.5619404	-1
-2.738215	-2.875558	-1
-3.387366	-3.620557	-1
-3.068312	-8.177777	-1
-4.39016	-2.845918	-1
-4.714198	4.611817	-1
-5.133177	0.772389	-1
-3.049613	-6.605948	-1
-4.111183	-3.812537	-1
-3.425351	1.15338 	-1
-5.319423	4.246128	-1
-3.211163	0.521207	-1
-6.257276	-0.3462412	-1
-2.583149	0.8405223	-1
-3.055789	3.530565	-1
-1.813114	-5.97429	-1
-4.831623	-6.61648	-1
-1.436933	-5.391403	-1
-4.653615	-3.308434	-1
-5.783065	-4.192052	-1
-2.459487	0.5362447	-1
-3.065629	-2.347131	-1
-2.620051	-4.609123	-1
-3.33123	-4.699585	-1
-4.186533	0.21072 	-1
-4.042057	-1.441704	-1
-4.342453	-5.357917	-1
-3.939125	-0.3510894	-1
-5.048249	-2.104061	-1
-6.591086	0.4733355	-1
-3.394421	-4.14907	-1
-3.676536	2.800271	-1
-4.649299	-9.059533	-1
-4.527078	-1.247815	-1
-5.570415	0.003079737	-1
-1.202024	2.406539	-1
-2.664339	2.559321	-1
-3.108897	6.347999	-1
-3.57976	-2.817875	-1
-4.282571	-5.659506	-1
-4.991952	-5.130365	-1
-2.932771	2.816401	-1
-6.81391	-1.131624	-1
0.283911	-1.50983	-1
-2.214494	0.9332793	-1
-4.777418	-2.538985	-1
-4.108906	-4.623179	-1
-6.056608	3.040933	-1
-3.239126	-0.8846597	-1
-3.595018	-2.944178	-1
-5.577435	-1.589016	-1
-4.039572	-2.411498	-1
-5.088653	-1.706635	-1
-3.510701	-4.905955	-1
-3.27415	1.829236	-1
-2.754011	-0.405328	-1
-2.724827	-2.279754	-1
-4.411845	-2.441636	-1
-6.325883	3.299664	-1
-3.296698	-8.235531	-1
-3.64218	-2.656705	-1
0.2777672	2.501113	-1
-2.086071	-2.262104	-1
-3.088366	-2.034517	-1
-4.371366	-1.992466	-1
-3.525109	-7.26984	-1
-1.958864	-0.5278382	-1
-5.489527	-3.825007	-1
-3.438098	-5.70937	-1
-5.570589	-0.5017238	-1
-2.267604	1.765098	-1
-2.294237	-3.294272	-1
-6.390534	-3.291161	-1
-4.615062	-2.30691	-1
-0.214677	-2.868739	-1
-3.51703	-1.299731	-1
-5.822467	-1.594671	-1
-3.292627	0.184925	-1
-1.878177	1.447339	-1
-6.535995	-0.8286951	-1
-4.447498	-1.853068	-1
-5.189993	-4.146749	-1
-3.396495	7.229055	-1
-2.239144	-7.431505	-1
-4.195525	-3.493349	-1
-2.497561	-4.793777	-1
-5.194199	-1.823407	-1
-6.698091	1.157977	-1
-6.4995 	-1.503784	-1
-5.220545	-2.428374	-1
-3.368748	-7.521911	-1
-4.892149	-4.698732	-1
-4.69304	-2.395158	-1
-3.412596	3.852891	-1
-3.4874 	-3.326552	-1
-1.660304	-0.5569253	-1
-3.537389	-2.766453	-1
-2.750036	-1.225427	-1
-2.745002	-10.83743	-1
-5.145365	-5.195416	-1
-5.784532	1.455013	-1
-2.738215	-4.829052	-1
-3.387366	0.24418 	-1
-3.068312	-2.512885	-1
-4.39016	-4.240076	-1
-4.714198	-4.636532	-1
-5.133177	-2.086141	-1
-3.049613	-4.029301	-1
-4.111183	-6.707756	-1
-3.425351	-4.981942	-1
-5.319423	-5.11387	-1
-3.211163	-1.789375	-1
-6.257276	0.8698688	-1
-2.583149	-4.189977	-1
-3.055789	-0.07286796	-1

